Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-07-12 00:00:00-04:00,188.0459566971953,190.04855924155865,186.84638895388292,188.13519287109375,60750200,0.0,0.0
2023-07-13 00:00:00-04:00,188.85889555641208,189.54295381895912,188.1450969456968,188.89854431152344,41342300,0.0,0.0
2023-07-14 00:00:00-04:00,188.59122781892412,189.53304086059518,187.99640569502964,189.04727172851562,41573900,0.0,0.0
2023-07-17 00:00:00-04:00,190.24684079775338,192.64600663390738,190.15761974766676,192.31884765625,50520200,0.0,0.0
2023-07-18 00:00:00-04:00,191.68434955477355,192.65590289157154,190.76235338000512,192.06106567382812,48353800,0.0,0.0
2023-07-19 00:00:00-04:00,191.4365103758755,196.52230675519328,190.99037488225764,193.41928100585938,80507300,0.0,0.0
2023-07-20 00:00:00-04:00,193.40935427253197,194.777470825343,190.84166997972974,191.46624755859375,59581200,0.0,0.0
2023-07-21 00:00:00-04:00,192.42789492586837,193.29039530573385,189.58260879656223,190.2864990234375,71917800,0.0,0.0
2023-07-24 00:00:00-04:00,191.7438412670713,193.230919269526,190.5938306479448,191.0895233154297,45377800,0.0,0.0
2023-07-25 00:00:00-04:00,191.6645160361698,192.76495429080137,191.25804444496833,191.95201110839844,37283200,0.0,0.0
2023-07-26 00:00:00-04:00,192.0015959886147,193.95462630849192,191.6546201978147,192.82444763183594,47471900,0.0,0.0
2023-07-27 00:00:00-04:00,194.33136299756583,195.50119046422063,190.89125457942112,191.55548095703125,47460200,0.0,0.0
2023-07-28 00:00:00-04:00,192.99297950413737,194.9361013981904,192.46754649179775,194.1429901123047,48291400,0.0,0.0
2023-07-31 00:00:00-04:00,194.37098975201062,194.79729327585247,193.5778785263088,194.75762939453125,38824100,0.0,0.0
2023-08-01 00:00:00-04:00,194.5494738750641,195.03524303340677,193.5977372471017,193.92489624023438,35175100,0.0,0.0
2023-08-02 00:00:00-04:00,193.3597894476311,193.4985827896997,190.1972829299724,190.92098999023438,50389300,0.0,0.0
2023-08-03 00:00:00-04:00,189.91969553388512,190.71279169853844,189.04727159995883,189.52313232421875,61235200,0.0,0.0
2023-08-04 00:00:00-04:00,183.92181504025928,185.76579240309633,180.35282171627148,180.42222595214844,115799700,0.0,0.0
2023-08-07 00:00:00-04:00,180.56099213854247,181.5523773430546,175.8221720711615,177.3092498779297,97576100,0.0,0.0
2023-08-08 00:00:00-04:00,178.14203038384454,178.71703568412062,176.05020675575068,178.25108337402344,67823000,0.0,0.0
2023-08-09 00:00:00-04:00,179.31184291731705,179.37132361114365,175.48509529864398,176.65493774414062,60378500,0.0,0.0
2023-08-10 00:00:00-04:00,177.93384562444598,179.1929093058464,176.07005137717866,176.43685913085938,54686900,0.0,0.0
2023-08-11 00:00:00-04:00,176.02983256684112,177.32036168980022,175.26543082107975,176.49639892578125,51988100,0.24,0.0
2023-08-14 00:00:00-04:00,176.6751020557822,178.38258864969947,176.01990054114177,178.15426635742188,43675600,0.0,0.0
2023-08-15 00:00:00-04:00,177.5785085022154,178.1741339293912,175.76182141117968,176.15890502929688,43622600,0.0,0.0
2023-08-16 00:00:00-04:00,175.84123193317788,177.24096145960885,175.2158108770956,175.28530883789062,46964900,0.0,0.0
2023-08-17 00:00:00-04:00,175.85113106656488,176.2184341041098,172.21775754332145,172.73397827148438,66062900,0.0,0.0
2023-08-18 00:00:00-04:00,171.04636032936088,173.82599075554495,170.70883778094841,173.22042846679688,61114200,0.0,0.0
2023-08-21 00:00:00-04:00,173.7961908502,174.84847582356457,172.47586616641206,174.56057739257812,46311900,0.0,0.0
2023-08-22 00:00:00-04:00,175.77172944077836,176.38721354501158,174.96762533098521,175.94049072265625,42084200,0.0,0.0
2023-08-23 00:00:00-04:00,177.2211114741355,180.2290643006026,177.032491470534,179.80218505859375,52722800,0.0,0.0
2023-08-24 00:00:00-04:00,179.355459364837,179.78233860000068,174.72936147404116,175.0966796875,54945800,0.0,0.0
2023-08-25 00:00:00-04:00,176.08940889849805,177.84651968096887,174.54076169805765,177.31045532226562,51449600,0.0,0.0
2023-08-28 00:00:00-04:00,178.77967356057698,179.27603559399373,177.25088516267095,178.8789520263672,43820700,0.0,0.0
2023-08-29 00:00:00-04:00,178.39251118833664,183.55467328918405,178.19396940518234,182.7803497314453,53003900,0.0,0.0
2023-08-30 00:00:00-04:00,183.59439418869403,186.48322490340712,183.39585240180426,186.28466796875,60813900,0.0,0.0
2023-08-31 00:00:00-04:00,186.47328650618994,187.7439721096439,186.11590523348306,186.50306701660156,60794500,0.0,0.0
2023-09-01 00:00:00-04:00,188.11129296200212,188.53815704908098,186.91009015003394,188.08151245117188,45732600,0.0,0.0
2023-09-05 00:00:00-04:00,186.91008160149724,188.5977094450193,186.24495831042893,188.3197479248047,45280000,0.0,0.0
2023-09-06 00:00:00-04:00,187.02919231015284,187.4759302206488,180.1496223799182,181.5791473388672,81755800,0.0,0.0
2023-09-07 00:00:00-04:00,173.90539355501954,176.91336139268128,172.27732670257566,176.26808166503906,112488800,0.0,0.0
2023-09-08 00:00:00-04:00,177.05233659559462,178.92858440411607,176.4963984153427,176.88356018066406,65551300,0.0,0.0
2023-09-11 00:00:00-04:00,178.7598181226865,178.98814040153138,176.0496706936909,178.0549774169922,58953100,0.0,0.0
2023-09-12 00:00:00-04:00,178.18404991763566,178.81939272059032,173.5480302988034,175.0172576904297,90370200,0.0,0.0
2023-09-13 00:00:00-04:00,175.2256967861003,176.0099571796133,172.71410643559972,172.94244384765625,84267900,0.0,0.0
2023-09-14 00:00:00-04:00,172.7339737787434,174.8187002110415,172.31703152183695,174.46131896972656,60895800,0.0,0.0
2023-09-15 00:00:00-04:00,175.1959388893145,175.2157976120051,172.55530438661506,173.73663330078125,109205100,0.0,0.0
2023-09-18 00:00:00-04:00,175.19594549627539,178.07485448429676,174.8882034479176,176.67510986328125,67257600,0.0,0.0
2023-09-19 00:00:00-04:00,176.22837977645918,178.32302815377042,175.84121799808253,177.76710510253906,51826900,0.0,0.0
2023-09-20 00:00:00-04:00,177.95570880879336,178.3925098170354,174.1237933470795,174.21315002441406,58436200,0.0,0.0
2023-09-21 00:00:00-04:00,173.27997365508898,175.0172406192522,172.5949916855764,172.6644744873047,63047900,0.0,0.0
2023-09-22 00:00:00-04:00,173.3991274596328,175.7915963241489,172.7836433268308,173.51824951171875,56725400,0.0,0.0
2023-09-25 00:00:00-04:00,172.93251742028295,175.6823671360894,172.88287819083024,174.79884338378906,46172700,0.0,0.0
2023-09-26 00:00:00-04:00,173.54803864674588,173.92526351342306,170.4110267791137,170.70884704589844,64588900,0.0,0.0
2023-09-27 00:00:00-04:00,171.36400935593267,171.78095161168793,167.81999260813018,169.18994140625,66921800,0.0,0.0
2023-09-28 00:00:00-04:00,168.1079059220852,170.77833634094375,166.4004191519846,169.44808959960938,56294400,0.0,0.0
2023-09-29 00:00:00-04:00,170.76841383641792,171.81077723148027,169.10062937476448,169.9643096923828,51814200,0.0,0.0
2023-10-02 00:00:00-04:00,169.9742035727841,173.03179529398386,169.6863051315917,172.4857940673828,52164500,0.0,0.0
2023-10-03 00:00:00-04:00,171.0066491138284,172.366691440067,169.57713912474932,171.1456298828125,49594600,0.0,0.0
2023-10-04 00:00:00-04:00,169.8451609338146,172.94247039530038,169.7260388902924,172.39646911621094,53020300,0.0,0.0
2023-10-05 00:00:00-04:00,172.52551359241795,174.17343922355133,171.42358924241523,173.6373748779297,48527900,0.0,0.0
2023-10-06 00:00:00-04:00,172.53543905358532,176.69495515352654,171.91993985589522,176.19859313964844,57224100,0.0,0.0
2023-10-09 00:00:00-04:00,175.52353680032698,177.74724412480685,174.52089096334598,177.68768310546875,42390800,0.0,0.0
2023-10-10 00:00:00-04:00,176.80414247485348,178.41235043494368,176.65522479291874,177.09202575683594,43698000,0.0,0.0
2023-10-11 00:00:00-04:00,176.90341107776567,178.54141474149296,176.30778577549145,178.4917755126953,47551100,0.0,0.0
2023-10-12 00:00:00-04:00,178.7598141198784,181.01328664519204,177.73729448584749,179.39515686035156,56743100,0.0,0.0
2023-10-13 00:00:00-04:00,180.09998356079097,180.60626734000098,176.84385010145385,177.54869079589844,51427100,0.0,0.0
2023-10-16 00:00:00-04:00,175.46396449411634,177.77701319881453,175.22570528432323,177.4196319580078,52517000,0.0,0.0
2023-10-17 00:00:00-04:00,175.3646914585386,177.12181720914745,173.52816111664285,175.86105346679688,57549400,0.0,0.0
2023-10-18 00:00:00-04:00,174.30247461631913,176.2879225352004,173.83589314356078,174.56057739257812,54764400,0.0,0.0
2023-10-19 00:00:00-04:00,174.75913147519677,176.5460377577175,173.9153251388443,174.18336486816406,59302900,0.0,0.0
2023-10-20 00:00:00-04:00,174.03447436266262,174.14367462886938,171.38390260775535,171.62216186523438,64189300,0.0,0.0
2023-10-23 00:00:00-04:00,169.66648220683237,172.7439178760632,168.69360166729962,171.74127197265625,55980100,0.0,0.0
2023-10-24 00:00:00-04:00,171.79089305137515,172.40637709061713,170.2025285754243,172.1780548095703,43816600,0.0,0.0
2023-10-25 00:00:00-04:00,170.62944146713008,171.8008487599163,169.4083797866938,169.85511779785156,57157000,0.0,0.0
2023-10-26 00:00:00-04:00,169.13038017633548,170.13304109397222,164.46458048468762,165.6757049560547,70625300,0.0,0.0
2023-10-27 00:00:00-04:00,165.6955969766749,167.7306845808466,165.6161772243234,166.99606323242188,58499100,0.0,0.0
2023-10-30 00:00:00-04:00,167.79021577395145,169.92456632823416,167.6412980843576,169.05096435546875,51131000,0.0,0.0
2023-10-31 00:00:00-04:00,168.11782995408234,169.6565401685357,166.67836791176023,169.52749633789062,44846000,0.0,0.0
2023-11-01 00:00:00-04:00,169.75580166398598,172.96229589848681,168.88219970872248,172.70419311523438,56934900,0.0,0.0
2023-11-02 00:00:00-04:00,174.2429278242073,176.48647870246754,174.18336680542194,176.27801513671875,77334800,0.0,0.0
2023-11-03 00:00:00-04:00,172.97224682902157,175.53347673875106,172.08872301559984,175.3647003173828,79763700,0.0,0.0
2023-11-06 00:00:00-05:00,175.09669429529205,178.12449090151532,174.92793300379333,177.9259490966797,63841300,0.0,0.0
2023-11-07 00:00:00-05:00,177.87630973489087,181.1126002277605,177.66784614167742,180.4971160888672,70530000,0.0,0.0
2023-11-08 00:00:00-05:00,181.023246561535,182.11523398810698,180.26876654734838,181.55931091308594,49340300,0.0,0.0
2023-11-09 00:00:00-05:00,181.62881074103257,182.78035920210118,180.4871689201494,181.0828094482422,53763500,0.0,0.0
2023-11-10 00:00:00-05:00,182.87204642986097,185.45653538852346,182.4346699752206,185.28753662109375,66133400,0.24,0.0
2023-11-13 00:00:00-05:00,184.71099921820172,184.9197374055116,183.11060738869827,183.69708251953125,43627500,0.0,0.0
2023-11-14 00:00:00-05:00,186.579792942837,186.987349680322,185.18815428767326,186.32135009765625,60108400,0.0,0.0
2023-11-15 00:00:00-05:00,186.72889062449767,188.3690371233907,186.65930111391893,186.88792419433594,53790500,0.0,0.0
2023-11-16 00:00:00-05:00,188.43865594913416,189.82035984023278,187.52413314974999,188.57781982421875,54412900,0.0,0.0
2023-11-17 00:00:00-05:00,189.11456252266416,189.24379151892643,187.44459626814825,188.5579071044922,50922700,0.0,0.0
2023-11-20 00:00:00-05:00,188.75671623264228,190.76466491067268,188.7467813740569,190.30740356445312,46505100,0.0,0.0
2023-11-21 00:00:00-05:00,190.26766718139268,190.37701130719432,188.60763557529475,189.50225830078125,38134500,0.0,0.0
2023-11-22 00:00:00-05:00,190.3471923134316,191.77858564632436,189.69112755602794,190.1682586669922,39617700,0.0,0.0
2023-11-24 00:00:00-05:00,189.73084999433786,189.76066973573458,188.12052328802685,188.8362274169922,24048300,0.0,0.0
2023-11-27 00:00:00-05:00,188.78653185384877,189.53205575999598,187.77261509452617,188.6573028564453,40552600,0.0,0.0
2023-11-28 00:00:00-05:00,188.64737693705334,189.9396214691522,188.26963995303524,189.263671875,38415400,0.0,0.0
2023-11-29 00:00:00-05:00,189.76067465041663,190.9435749821963,187.84220045483752,188.23980712890625,43014200,0.0,0.0
